listing_id,host_id,location_id,room_type_id,price,minimum_nights,number_of_reviews,reviews_per_month,availability_365
20874372,3905466,26163,2,250,3,3,0.16,0
20874820,104836016,26164,2,99,2,32,1.45,153
20874859,26390396,26165,2,209,2,25,1.14,0
20876208,127618565,26166,1,59,1,90,4.26,42
20879883,18213484,26167,2,300,15,8,0.37,30
20881198,85016972,26168,1,160,3,6,0.27,0
20881375,104300362,26169,1,45,4,17,0.79,314
20881488,598896,26170,2,250,2,3,0.14,184
20881784,149962269,26171,1,60,1,0,0,359
20882090,34506361,26172,3,120,1,47,2.2,365
20883446,16323240,26173,1,47,2,2,0.09,0
20884271,68992648,26174,1,53,2,47,2.16,0
20886177,50855262,26175,1,55,3,10,0.47,0
20886228,142286413,26176,2,225,3,104,4.79,34
20886432,75458625,26177,1,78,2,20,0.91,365
20886536,15344412,26178,1,52,1,74,3.34,78
20886923,150019486,26179,1,60,2,137,6.27,32
20887028,260958,26180,2,161,3,92,4.73,63
20887352,4079889,26181,1,150,2,0,0,36
20887992,8207362,26182,1,60,1,21,0.95,82
20888020,150032863,26183,1,75,5,2,0.09,0
20888408,127345864,26184,1,38,7,37,1.92,29
20888611,150038776,26185,1,35,1,16,1.37,95
20889280,44707578,26186,2,115,5,0,0,0
20895742,150111187,26187,2,130,2,51,2.53,10
20895878,150044472,26188,2,159,2,5,0.26,0
20895982,37904015,26189,1,83,2,13,0.61,0
20896281,10262386,26190,2,225,3,12,0.55,47
20896520,5299551,26191,1,70,2,7,0.32,0
20896775,83798461,26192,1,70,1,4,0.18,0
20896858,71375344,26193,2,125,4,9,0.94,245
20897776,61391963,26194,2,125,30,6,0.29,314
20897863,12584768,26195,1,75,1,0,0,0
20898140,149722669,26196,1,55,4,0,0,0
20898258,6349846,26197,2,198,2,5,0.23,0
20898536,3002665,26198,2,200,1,17,0.77,87
20898641,19058010,26199,2,102,2,10,0.47,0
20899010,5761096,26200,1,80,1,1,0.05,0
20899758,30491140,26201,1,350,7,6,0.34,0
20900299,130785115,26202,2,140,6,0,0,0
20900400,3273275,26203,2,155,2,6,0.27,4
20900545,150159094,26204,2,310,1,77,3.51,347
20900984,126466681,26205,2,525,2,47,2.19,34
20901715,1961411,26206,2,200,4,2,0.09,0
20901820,41407057,26207,2,95,2,4,0.19,0
20901848,93025114,26208,1,35,3,0,0,0
20902001,48276935,26209,1,150,1,0,0,0
20902644,110348515,26210,1,98,2,7,0.34,0
20903359,26019828,26211,1,79,5,1,0.05,0
20904409,128919111,26212,2,79,2,95,4.46,225
20904683,31989023,26213,1,87,3,6,0.27,0
20912512,40120855,26214,2,210,2,14,0.64,13
20912583,3557641,26215,2,150,5,31,1.47,24
20912594,12123995,26216,2,260,2,21,1.04,222
20912843,20625215,26217,2,121,3,10,0.51,0
20914119,52950465,26218,2,129,30,1,0.05,310
20914216,85722766,26219,2,90,2,5,0.23,157
20914425,878546,26220,1,100,2,8,0.38,0
20914711,9215509,26221,2,250,5,6,0.28,354
20915427,95999344,26222,2,250,1,5,1.7,360
20915909,411697,26223,2,225,4,29,2.2,43
20916311,22565156,26224,1,45,21,1,0.05,44
20916679,9215509,26225,2,165,14,4,0.19,179
20917327,150304209,26226,2,85,2,59,2.69,36
20917712,117492425,26227,1,29,4,61,2.81,178
20917909,118226205,26228,1,85,3,15,0.7,19
20918376,150345311,26229,1,75,1,39,1.81,0
20918850,8245913,26230,2,330,3,0,0,0
20919726,10220753,26231,1,79,1,35,1.6,59
20920048,135904657,26232,1,125,2,70,3.24,0
20920138,70932642,26233,1,78,2,4,0.28,0
20923712,16795575,26234,1,70,1,0,0,0
20926018,150420341,26235,2,113,2,55,2.5,297
20926888,11638358,26236,2,370,5,23,1.25,171
20927532,1963215,26237,2,150,30,5,0.44,79
20927619,139357580,26238,1,60,1,48,2.27,128
20928429,92474771,26239,1,65,1,26,1.18,0
20928494,22721010,26240,2,103,4,18,0.84,0
20928856,7337775,26241,1,60,5,0,0,0
20932707,79534925,26242,1,65,4,10,0.46,0
20932773,150482893,26243,1,80,3,2,0.09,0
20933293,150489232,26244,1,50,1,142,6.44,115
20933848,63312104,26245,1,60,1,39,1.79,359
20934056,140293912,26246,1,137,3,5,0.23,0
20934059,30347639,26247,2,150,3,5,0.23,83
20934581,3630017,26248,1,65,2,0,0,0
20935059,1566510,26249,1,120,1,72,3.38,50
20935388,733286,26250,2,225,14,1,0.05,0
20936537,71292398,26251,1,50,3,2,0.1,0
20941086,53953736,26252,2,435,5,7,0.32,22
20941420,15487773,26253,1,100,2,4,0.19,0
20941726,67268840,26254,2,150,5,47,2.26,76
20941915,150572903,26255,1,85,2,0,0,356
20942129,147196210,26256,1,69,2,45,2.05,324
20942199,76104209,26257,2,235,30,0,0,351
20942352,150565606,26258,1,47,1,90,4.13,100
20942873,117287,26259,1,134,2,1,0.11,316
20943288,127726243,26260,2,200,7,6,0.27,0
20943918,33782746,26261,2,150,4,1,0.05,0
20946154,59974573,26262,2,99,4,5,0.23,5
20946693,143041708,26263,1,70,4,0,0,88
20947437,100685031,26264,2,148,1,68,3.09,98
20949050,150647463,26265,1,30,14,2,0.11,180
20953661,42486495,26266,2,450,7,0,0,0
20954729,132158770,26267,2,150,2,3,0.14,0
20955226,47577509,26268,1,50,28,0,0,0
20955493,103477264,26269,1,45,1,30,1.37,0
20956802,75216989,26270,1,55,1,40,1.83,342
20957065,147059964,26271,1,105,30,8,0.38,89
20957575,52768036,26272,1,85,1,44,2.01,19
20958075,2492369,26273,2,131,3,9,1.46,5
20958399,3574249,26274,2,169,4,6,0.56,16
20958738,75248463,26275,1,58,2,9,0.42,49
20960110,98416305,26276,2,140,2,71,3.45,291
20960203,150761245,26277,2,200,3,53,2.5,75
20960223,25969105,26278,1,120,2,30,1.39,13
20960246,149867246,26279,1,75,1,1,0.16,342
20960324,17921511,26280,2,99,3,2,0.09,0
20961894,42422823,26281,2,120,4,3,0.14,0
20964409,105828086,26282,1,45,2,45,2.06,17
20966555,25774748,26283,1,89,1,4,0.2,179
20968000,150846601,26284,2,186,3,16,0.74,0
20968046,150116246,26285,1,70,3,5,0.24,0
20968166,116404073,26286,2,90,1,146,6.87,281
20968536,65302026,26287,1,35,1,0,0,0
20969370,49664910,26288,2,134,2,17,0.8,0
20969532,127292,26289,2,99,30,7,0.39,38
20970017,89715420,26290,2,85,7,11,0.64,1
20970380,119828457,26291,1,80,3,60,2.79,336
20970422,119828457,26292,1,45,3,79,3.67,312
20970437,119828457,26293,1,110,3,26,1.21,347
20970588,27070796,26294,2,139,2,7,0.33,37
20970822,150876351,26295,2,120,1,187,8.75,318
20970844,12703148,26296,2,110,2,8,0.38,0
20971442,10980826,26297,1,110,1,41,1.87,3
20973084,148394958,26298,1,38,8,20,0.97,26
20975327,6375186,26299,1,100,1,28,1.44,21
20976316,1378036,26300,2,250,3,6,0.27,0
20976974,50028284,26301,1,110,7,0,0,0
20978416,7182337,26302,2,199,2,30,1.41,34
20978898,150965627,26303,1,40,1,8,0.36,0
20979453,5335417,26304,2,195,3,9,0.42,47
20980756,145858413,26305,1,25,7,0,0,0
20981267,150993634,26306,1,52,2,84,3.93,310
20981701,2015914,26307,1,75,3,3,0.14,352
20981916,52604429,26308,2,99,90,2,0.18,170
20981954,31658722,26309,1,55,5,6,0.28,0
20981968,25039950,26310,1,54,6,1,0.07,0
20982002,12528835,26311,1,90,2,29,1.36,167
20982168,61169465,26312,1,50,3,1,0.05,0
20982257,75248463,26313,1,53,2,2,0.1,54
20982422,75248463,26314,1,59,2,10,0.47,41
20982564,13262918,26315,1,99,1,15,0.69,12
20982593,10191047,26316,2,195,3,4,0.22,0
20982704,147721837,26317,2,160,3,4,0.18,36
20982734,5668108,26318,2,250,4,7,0.33,0
20982862,38250510,26319,2,150,2,10,0.46,89
20983319,33589349,26320,1,85,3,0,0,88
20983421,3461768,26321,1,45,2,1,0.05,0
20983663,117507630,26322,2,149,5,35,1.81,12
20984142,13500687,26323,1,60,1,9,0.42,81
20989220,151073194,26324,2,99,2,95,4.34,305
20989354,90878763,26325,1,65,2,2,0.09,0
20989659,2856748,26326,2,225,30,1,1,311
20990053,151084261,26327,1,79,999,24,1.12,249
20990431,151087909,26328,1,36,1,0,0,89
20990607,151084261,26329,1,79,30,15,0.69,333
20990770,151084261,26330,1,54,30,22,1.01,276
20991704,17742578,26331,2,79,1,0,0,0
20991910,4774053,26332,2,145,3,23,1.06,13
20992027,603493,26333,2,300,30,51,2.33,75
20993138,151115004,26334,1,58,1,9,3,248
20994196,109371945,26335,1,70,3,2,0.09,0
20994674,97118521,26336,1,50,4,5,0.23,0
20996070,63312104,26337,1,55,1,77,3.58,365
20996372,151146788,26338,2,170,3,99,4.79,288
20996474,151146788,26339,2,124,2,91,4.4,272
20996673,33923279,26340,1,40,3,6,0.28,0
20996830,144857346,26341,1,111,1,51,2.39,56
20996996,785283,26342,1,75,2,38,1.81,0
20997574,40507331,26343,2,325,2,8,0.37,86
20998163,11392362,26344,1,107,3,133,6.08,9
20998265,90531953,26345,1,60,1,16,0.74,0
20998921,42058671,26346,1,60,3,4,0.2,0
20999025,1137079,26347,1,60,2,76,4.03,234
21000540,128490590,26348,2,120,2,0,0,0
21004111,22225802,26349,2,200,5,0,0,0
21005576,151238818,26350,1,135,7,8,0.82,363
21005699,45044964,26351,3,41,1,11,0.51,125
21005738,34579576,26352,2,160,2,1,0.05,0
21005994,676140,26353,1,80,3,5,0.23,0
21006212,15873714,26354,1,100,2,6,0.28,39
21006224,151243003,26355,1,59,1,62,2.91,54
21006709,151249486,26356,2,65,3,12,0.55,0
21007181,19202566,26357,2,225,4,0,0,159
21007370,19536090,26358,1,175,3,20,1.08,239
21007762,16144086,26359,2,100,3,44,2.3,168
21008007,17428620,26360,1,119,2,1,0.05,0
21009685,150122503,26361,1,30,3,0,0,27
21009737,2506798,26362,2,400,30,0,0,90
21010072,151189049,26363,1,32,1,62,2.91,0
21010586,151284868,26364,2,245,5,13,0.61,50
21010714,17579903,26365,2,700,3,14,0.65,258
21010735,105631352,26366,1,90,2,41,1.91,0
21011427,151291713,26367,1,30,1,67,3.07,72
21011433,3917497,26368,2,135,6,10,0.48,160
21011466,7557662,26369,2,200,1,15,0.72,29
21011532,151293286,26370,2,120,4,6,0.37,0
21012137,66329,26371,1,119,1,14,0.64,78
21012649,7608106,26372,2,196,2,47,2.26,6
21013416,151084261,26373,1,80,30,3,0.14,324
21013499,63312104,26374,1,55,1,41,1.9,340
21014105,142268790,26375,2,88,2,9,0.42,54
21014202,97044757,26376,1,78,1,11,0.5,0
21014919,29248621,26377,1,50,5,5,0.29,0
21015032,8753700,26378,2,215,2,28,1.28,6
21015347,102618751,26379,2,300,2,24,3.29,294
21015751,79345554,26380,2,160,60,0,0,0
21015993,147513,26381,2,250,1,18,0.85,0
21016290,14085769,26382,2,125,7,0,0,0
21016498,51716739,26383,2,180,2,13,0.73,303
21020048,151372422,26384,2,650,2,3,0.14,0
21020862,59795431,26385,1,60,1,70,3.55,283
21020869,2326517,26386,2,695,3,0,0,1
21021957,131647128,26387,2,280,30,9,1.4,341
21022330,137586595,26388,2,100,1,3,0.14,0
21022616,2195090,26389,2,75,1,2,0.09,0
21022856,22194698,26390,2,135,2,89,4.14,139
21023888,6378149,26391,1,50,2,57,2.68,18
21024098,53179388,26392,2,175,30,2,0.15,161
21024792,24770383,26393,1,80,21,0,0,0
21025083,18996093,26394,1,50,1,6,0.31,94
21025488,151421618,26395,2,130,4,4,0.39,145
21025840,33167995,26396,1,70,4,8,0.37,6
21026272,18996093,26397,1,45,1,17,0.82,325
21026558,15569216,26398,1,250,2,3,0.2,94
21027182,31929860,26399,1,155,1,62,2.87,307
21027809,9138141,26400,2,100,1,85,8.95,125
21027995,82349344,26401,1,76,2,79,4.56,349
21028192,35852743,26402,2,240,5,57,2.83,179
21028467,76450538,26403,1,80,4,0,0,0
21029146,131638913,26404,1,35,1,1,0.05,0
21029490,6216526,26405,1,50,4,1,0.05,0
21029655,65112370,26406,1,90,3,1,0.05,0
21029678,15475460,26407,1,65,2,32,1.51,70
21031177,150665890,26408,1,100,2,0,0,99
21035506,31244515,26409,1,92,3,56,4.65,14
21038103,151530017,26410,1,425,1,0,0,125
21038471,100841539,26411,1,58,1,118,5.48,21
21038703,40800717,26412,2,85,30,4,0.22,0
21038881,78107584,26413,2,250,2,34,1.61,0
21039236,1026622,26414,2,116,7,1,0.05,0
21039710,66060459,26415,2,120,2,5,0.23,0
21041077,114011720,26416,1,70,3,2,0.09,0
21041595,151560823,26417,1,100,1,3,1.58,2
21042120,31605872,26418,1,76,2,43,2.02,8
21042151,151563968,26419,2,150,1,103,4.79,7
21042534,2575895,26420,2,100,5,2,0.66,0
21043947,63965653,26421,1,75,4,2,0.1,0
21044271,44170535,26422,2,125,3,0,0,0
21044322,18290840,26423,2,120,15,3,0.16,0
21044649,151547086,26424,1,42,2,6,0.27,62
21044970,48988714,26425,2,349,1,2,0.14,105
21045283,16359827,26426,3,299,1,0,0,83
21045324,27187487,26427,1,30,3,5,0.23,361
21045451,1892493,26428,1,70,2,5,0.25,46
21047121,55527442,26429,2,1177,3,42,2.03,284
21048346,4421545,26430,1,110,3,2,0.09,0
21050522,151639981,26431,1,65,6,1,0.05,0
21051477,151018315,26432,1,30,1,0,0,174
21052514,126141244,26433,2,120,2,1,0.05,0
21053044,145727343,26434,1,33,1,7,0.35,139
21053432,21891606,26435,1,38,2,4,0.19,175
21054012,48638439,26436,2,200,3,23,1.18,357
21054217,151671343,26437,2,790,2,42,1.99,36
21055153,151681101,26438,2,225,5,30,1.4,0
21055192,9232930,26439,1,90,2,8,0.38,87
21055320,151683441,26440,1,100,2,1,0.05,0
21056487,104450469,26441,1,99,2,35,1.62,129
21056510,79105834,26442,1,55,1,76,3.56,229
21056653,79105834,26443,1,55,1,54,2.54,265
21056691,79105834,26444,1,58,1,62,2.87,279
21057693,37212082,26445,2,97,15,8,0.39,0
21057716,45486831,26446,2,165,3,10,0.46,158
21057757,2235545,26447,2,125,30,5,0.26,0
21058573,14719992,26448,2,106,1,2,0.11,0
21058648,63312104,26449,1,60,1,92,4.26,362
21062611,8898944,26450,2,99,2,28,1.36,69
21063162,33009,26451,2,180,3,3,0.14,0
21064170,151718551,26452,2,129,28,7,0.35,40
21064623,9130390,26453,2,160,7,3,0.15,0
21065293,137191484,26454,1,86,1,158,7.33,170
21066041,6394738,26455,1,155,1,4,0.19,0
21067165,9356744,26456,2,185,2,50,2.34,14
21067451,49108760,26457,1,210,1,4,0.22,0
21068619,44229047,26458,1,80,45,1,0.05,0
21068818,48146336,26459,2,130,30,4,0.23,272
21068875,151241345,26460,2,113,1,1,0.05,0
21069115,42631621,26461,2,160,3,2,0.1,0
21072318,26640554,26462,2,350,7,3,0.14,0
21073975,120762452,26463,2,222,30,2,0.15,364
21076625,33074274,26464,1,65,6,9,0.42,333
21078963,59518759,26465,1,90,3,2,0.09,0
21078966,107075694,26466,1,65,3,3,0.14,0
21079505,151940941,26467,1,55,3,66,3.05,251
21079975,137327838,26468,2,94,2,24,1.15,12
21080763,61391963,26469,2,185,30,4,0.25,201
21081485,29597567,26470,1,49,2,127,6.05,64
21081721,48861932,26471,1,80,1,9,0.42,0
21081736,151812737,26472,2,139,2,64,3.11,358
21081875,11135666,26473,1,70,1,0,0,0
21081975,15692021,26474,2,400,11,1,0.05,0
21082194,14046692,26475,1,45,1,1,0.05,0
21082203,75126216,26476,1,75,3,2,0.09,0
21088326,2749543,26477,1,100,2,1,0.05,0
21088999,51538274,26478,2,150,80,18,0.87,182
21089520,151139950,26479,2,100,2,115,5.38,225
21089707,108653826,26480,2,139,2,2,0.1,0
21090094,152045247,26481,2,40,2,37,1.81,35
21091355,83786650,26482,2,80,30,4,0.26,272
21091844,28270349,26483,1,100,1,34,1.65,189
21094022,32110549,26484,1,100,2,2,0.1,0
21094476,33946068,26485,2,150,2,53,2.49,160
21094894,11855071,26486,2,273,1,46,2.19,166
21095257,21480920,26487,2,225,3,79,3.88,151
21095546,16509617,26488,2,100,3,0,0,0
21095775,152096705,26489,2,135,2,18,0.84,0
21096186,14945039,26490,2,400,4,1,0.05,0
21097166,25321849,26491,2,125,2,91,4.61,62
21098387,133790239,26492,1,150,2,0,0,0
21098555,120762452,26493,1,222,30,0,0,364
21098717,120762452,26494,2,175,30,1,0.08,364
21098719,127743419,26495,2,70,3,39,1.83,4
21098848,120762452,26496,2,175,30,1,0.19,364
21098980,120762452,26497,2,130,30,3,0.16,364
21103362,28066471,26498,2,150,4,1,0.05,6
21104475,152177080,26499,1,45,1,222,10.39,164
21104699,333897,26500,1,50,1,50,2.34,341
21105248,111020045,26501,1,100,3,1,0.05,0
21106002,151316042,26502,1,90,1,58,2.68,10
21106251,25354313,26503,1,45,3,9,0.43,0
21106349,4324444,26504,2,175,2,54,3.56,135
21106395,152195388,26505,1,99,20,7,0.42,125
21107481,25036260,26506,1,60,1,66,3.24,120
21108399,5867412,26507,2,158,30,8,0.42,283
21108401,643120,26508,1,60,4,36,1.67,0
21108458,127985639,26509,1,45,7,0,0,0
21109037,51339741,26510,1,145,1,43,2.01,197
21109039,5962328,26511,2,110,30,5,0.27,297
21110331,141012332,26512,2,115,2,100,4.76,130
21110408,134946389,26513,1,50,2,23,1.08,0
21110494,120767920,26514,1,45,3,67,3.16,349
21110709,59959974,26515,2,180,4,41,2.22,120
21111912,8519823,26516,2,350,30,5,0.24,166
21112291,21383928,26517,2,125,3,40,1.85,0
21112746,49046009,26518,2,180,5,27,1.25,0
21112848,114975592,26519,1,70,1,19,0.94,84
21112924,92463274,26520,2,126,3,15,0.7,2
21113189,67211684,26521,2,190,4,14,0.71,0
21116698,36889012,26522,1,50,3,86,3.97,346
21118650,145187951,26523,1,50,3,18,1.04,0
21118725,151316042,26524,1,95,1,55,2.56,10
21119908,28953246,26525,1,100,1,0,0,0
21120246,6378149,26526,2,115,2,1,0.09,0
21120547,152331348,26527,2,85,2,33,1.62,179
21121438,17766289,26528,1,40,30,4,0.19,148
21121441,152339773,26529,2,195,5,0,0,0
21121507,25311373,26530,1,79,1,0,0,179
21121688,25311373,26531,1,89,1,3,0.14,269
21122097,39528519,26532,3,32,14,4,0.25,341
21122874,152353924,26533,1,28,3,27,1.32,214
21123576,46019665,26534,1,55,3,1,0.05,0
21124150,152366935,26535,2,100,1,42,1.97,220
21125733,12632660,26536,1,125,3,60,2.79,0
21127460,12317482,26537,2,150,2,1,0.05,0
21133911,131647128,26538,2,300,30,7,0.38,313
21135737,18283,26539,2,150,3,0,0,0
21136103,28839010,26540,1,115,2,0,0,0
21136144,54198006,26541,1,100,1,35,1.82,318
21136837,10823443,26542,1,45,4,0,0,0
21136851,5760970,26543,2,150,2,18,0.86,364
21138538,149977050,26544,2,199,2,27,1.34,335
21138554,7835116,26545,1,50,14,0,0,0
21138717,70307900,26546,2,275,30,17,0.79,196
21138939,56113781,26547,1,75,1,11,0.52,0
21139003,152505727,26548,2,150,15,5,0.25,105
21139175,152493041,26549,2,180,3,14,0.69,175
21139541,120767920,26550,1,43,2,43,1.99,365
21139788,17344471,26551,1,85,1,28,1.35,0
21139869,28027678,26552,1,115,1,160,7.43,15
21139995,12424361,26553,2,105,3,8,0.38,188
21140860,24523422,26554,1,70,3,1,0.05,0
21140951,131647128,26555,2,290,30,4,0.22,281
21141576,152530167,26556,2,148,1,24,1.15,77
21141704,5443000,26557,1,110,2,29,1.47,0
21142363,119464278,26558,1,110,30,0,0,0
21147249,75563831,26559,1,43,4,19,1.64,1
21147708,152584041,26560,2,170,3,44,2.23,0
21147943,11546043,26561,1,65,28,5,0.26,297
21148021,17767705,26562,1,90,2,3,0.15,0
21148292,22541573,26563,2,159,30,1,0.05,344
21148829,57013,26564,2,175,4,2,0.11,0
21149773,18413613,26565,1,60,1,72,3.34,16
21149901,152605245,26566,1,35,3,1,0.05,0
21151290,11571496,26567,2,148,2,92,4.33,4
21151399,35413624,26568,2,110,15,1,0.05,0
21151898,109930093,26569,1,115,3,17,0.83,0
21153619,35927005,26570,1,85,2,30,1.43,344
21154544,66260832,26571,1,50,15,0,0,0
21155115,152628203,26572,2,120,4,7,0.33,0
21156632,150363476,26573,1,300,2,9,0.47,0
21158552,80772013,26574,2,200,2,6,0.32,23
21158775,1177497,26575,1,319,1,52,2.48,365
21159450,152702239,26576,1,100,3,5,0.24,0
21160332,120935104,26577,2,200,120,0,0,263
21160958,2385790,26578,1,80,1,5,0.24,0
21161038,11310249,26579,2,120,2,98,4.64,193
21161561,24088306,26580,2,239,7,70,3.76,185
21161707,2171676,26581,1,71,2,112,5.22,129
21161871,3778274,26582,2,120,2,7,0.36,0
21163303,50388251,26583,1,145,2,0,0,0
21163689,146481790,26584,1,95,1,4,0.19,0
21164579,152760575,26585,1,100,2,1,0.05,0
21165138,148852095,26586,1,65,2,21,0.98,89
21169968,24193553,26587,1,60,10,0,0,89
21170090,36450406,26588,2,100,2,1,0.28,1
21171230,82975282,26589,1,47,30,8,0.38,303
21171726,6009690,26590,2,126,3,4,0.19,3
21172187,152353924,26591,1,25,3,38,1.82,119
21172762,33975562,26592,1,114,1,133,6.23,67
21172924,152852607,26593,2,185,3,35,1.66,0
21173148,27231066,26594,2,165,3,22,1.03,0
21173263,48510097,26595,1,60,2,1,0.05,0
21174008,15751193,26596,2,225,1,74,3.66,3
21174364,109074907,26597,2,150,1,1,0.05,0
21174445,42916011,26598,1,55,7,1,0.05,353
21174566,42628496,26599,1,125,1,39,1.83,0
21174693,152872412,26600,1,59,8,7,0.33,109
21174772,56184689,26601,1,95,2,13,0.61,0
21175036,152878377,26602,1,75,3,19,0.9,78
21175139,7055854,26603,1,1500,5,3,0.14,219
21175160,8637211,26604,1,85,30,53,2.49,309
21175464,152882655,26605,1,75,3,1,0.05,0
21175493,152883368,26606,1,130,1,14,0.69,0
21175597,8637211,26607,1,70,30,29,1.36,292
21175822,152885643,26608,2,128,4,12,0.6,0
21175996,96235534,26609,2,130,2,94,4.41,116
21176110,48812051,26610,2,120,4,5,0.26,0
21176417,122975,26611,1,69,5,0,0,0
21177066,24929024,26612,1,47,1,0,0,0
21177156,1029090,26613,2,181,2,10,0.47,0
21177608,19177308,26614,1,48,2,39,1.83,179
21177976,52876917,26615,1,50,2,0,0,0
21178032,148852095,26616,1,60,2,24,1.14,76
21178117,148852095,26617,1,58,3,20,0.97,88
21181643,152948553,26618,1,99,1,77,3.64,101
21182937,91646104,26619,2,150,3,87,4.59,200
21183312,50383289,26620,2,225,1,18,0.87,0
21183975,43148410,26621,1,40,1,7,0.33,364
21184012,16024560,26622,2,130,2,47,2.23,165
21184173,21250331,26623,1,35,1,92,4.3,318
21184304,22541573,26624,2,169,30,0,0,344
21184343,54198006,26625,1,150,1,44,2.07,305
21185183,30283594,26626,2,169,30,1,0.05,282
21185448,10714931,26627,1,37,15,21,1.44,67
21185633,75029289,26628,2,125,30,5,0.34,342
21185909,38753504,26629,1,62,2,28,1.34,0
21186749,57576702,26630,2,120,2,17,0.92,8
21187856,3183818,26631,1,55,5,6,0.29,0
21188044,67869496,26632,2,250,1,0,0,0
21188555,153015791,26633,1,45,3,2,0.09,0
21189177,5400205,26634,1,120,3,22,1.03,357
21190325,66041795,26635,1,55,5,2,0.11,0
21190502,8628273,26636,2,140,2,2,0.11,0
21190746,6429030,26637,1,100,1,2,0.11,0
21191264,81959199,26638,1,80,3,23,1.1,28
21191462,46208887,26639,2,70,7,2,0.11,0
21191546,153044885,26640,2,189,3,77,3.66,17
21191862,110965771,26641,1,200,2,12,0.64,35
21192066,43148410,26642,1,45,1,6,0.28,333
21192123,153052198,26643,2,275,120,0,0,235
21192158,120762452,26644,2,150,30,2,0.28,364
21192284,120762452,26645,2,150,30,1,0.05,364
21192354,138006255,26646,1,65,1,2,0.19,365
21192364,120762452,26647,2,150,30,2,0.21,364
21192430,120762452,26648,2,195,30,0,0,364
21195408,153083048,26649,1,59,5,5,0.24,0
21197268,22784412,26650,1,43,1,9,0.42,301
21198038,42905152,26651,2,160,10,0,0,42
21199473,153018041,26652,1,95,1,22,1.12,0
21199546,55430096,26653,2,190,20,2,0.14,310
21199630,61391963,26654,2,125,30,5,0.26,347
21200108,151645438,26655,2,165,2,0,0,0
21200993,147536196,26656,1,135,1,50,2.35,32
21201088,761943,26657,2,225,3,12,0.61,72
21201777,153143032,26658,2,380,1,128,5.99,173
21202563,32834879,26659,2,200,3,0,0,0
21203545,40100,26660,2,129,3,2,0.1,0
21203987,9206072,26661,2,133,2,101,4.93,87
21204122,4464205,26662,1,44,2,3,0.14,0
21204708,23386210,26663,2,142,10,22,1.04,0
21204890,61678511,26664,1,55,3,100,4.69,11
21205374,12160369,26665,2,185,9,6,0.42,15
21205622,87397826,26666,1,110,4,5,0.24,0
21205650,120762452,26667,2,175,30,0,0,364
21205810,120762452,26668,2,222,30,1,0.21,364
21205891,120762452,26669,2,175,30,5,0.37,344
21206002,120762452,26670,2,175,30,0,0,364
21206343,153189324,26671,2,115,2,5,0.23,0
21206529,3427065,26672,1,180,1,1,0.05,0
21209950,11026055,26673,1,80,4,2,0.09,0
21210250,79753770,26674,2,125,30,3,0.15,323
21211033,12528835,26675,2,125,2,11,0.53,0
21211369,4457116,26676,2,475,1,29,1.72,123
21212060,75030544,26677,1,750,1,4,0.22,89
21212488,11951550,26678,2,86,4,3,0.15,0
21212612,17412395,26679,1,75,1,55,2.7,35
21212937,76104209,26680,2,153,30,1,0.05,365
21213047,153150422,26681,2,165,2,11,0.53,2
21213095,153251827,26682,1,55,1,37,2.58,75
21213775,141052003,26683,1,50,1,7,0.38,155
21213799,63417081,26684,1,45,30,2,0.1,261
21214101,153262506,26685,1,35,1,1,0.05,0
21214554,3603284,26686,1,90,7,28,1.34,157
21215073,9522664,26687,1,149,2,19,0.89,274
21215200,2305978,26688,2,175,2,67,3.31,101
21216288,5022142,26689,2,90,4,4,0.26,0
21217074,145825873,26690,2,108,30,3,0.23,213
21217451,14278133,26691,1,78,2,31,1.46,0
21217698,6958919,26692,1,50,1,0,0,0
21218250,953913,26693,2,250,6,1,0.05,0
21218639,10787061,26694,2,95,2,5,0.24,0
21219137,22617181,26695,1,85,1,1,0.05,0
21219651,15277706,26696,1,100,1,58,2.74,37
21219737,48241662,26697,1,60,60,0,0,179
21220573,85318599,26698,2,160,4,12,0.59,0
21222809,140862658,26699,1,68,1,37,1.84,0
21223569,135320687,26700,1,85,3,34,1.6,195
21224447,108160091,26701,2,198,30,9,0.44,298
21224844,1565284,26702,2,290,3,6,0.33,0
21225854,153378241,26703,1,48,3,2,0.11,0
21226494,122642839,26704,3,60,1,0,0,0
21226783,9849167,26705,1,75,1,34,1.62,35
21227009,24047286,26706,2,250,4,1,0.05,0
21227069,153388393,26707,1,50,5,8,0.39,188
21227092,15170042,26708,1,90,1,0,0,0
21227721,31929860,26709,1,155,1,58,2.72,304
21228962,35902083,26710,2,220,5,7,0.33,0
21229168,40818755,26711,2,250,2,22,1.04,89
21230082,153419495,26712,2,378,1,72,3.65,52
21230106,525698,26713,2,325,3,0,0,0
21230213,125549620,26714,1,35,2,1,0.05,0
21230280,110965771,26715,1,45,2,24,1.22,57
21230688,145825873,26716,2,96,30,5,0.53,32
21230883,17330515,26717,1,78,2,3,1.55,73
21231068,18104303,26718,1,110,4,23,1.11,93
21231249,45440805,26719,1,37,10,1,0.05,0
21231543,134184451,26720,1,135,1,0,0,365
21232999,14898658,26721,1,45,1,52,2.47,42
21233255,9890399,26722,1,60,3,10,0.47,0
21236661,1522036,26723,2,125,4,1,0.05,0
21236786,145255423,26724,1,95,1,0,0,177
21238053,153497815,26725,2,5000,2,8,0.38,0
21239054,11369083,26726,2,115,2,2,0.1,0
